MAPPING_ENTITY,DSN,DOMAIN_NAME,INTERFACE_NAME,SOURCE_TABLE_NAME,SOURCE_COLUMN_NAME,COMREFTRAN,BUSINESS_UNIT
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,HDISDELETEDRECORD,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,uniq_desc,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,UPDATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,UPDATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,ACTIVE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,HDISDELETEDRECORD,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",HDISDELETEDRECORD,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,CREATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,TOOLING_STATUS,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,EFFECTIVE_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,TOOLING_LEAD_TIME,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,PROGRAM_ENGINEERING_TEAM,ENGINEERING_TEAM_CODE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,uniq_desc,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PURCHASED_FLAG,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,UPDATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,OPTION_IDENTIFIER,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",SOURCE_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,PRODUCT_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,UPDATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,UPDATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,UNIQUENESS,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,PROGRAM_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,CREATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",PRODUCT_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",UPDATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",build_phase_code,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,LIST_UNIQUENESS,uniq_desc,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT, NPID_PROGRAM_OPTIONS",SUB_PROGRAM,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,DESIGN_FOR_BUILD_PHASE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,TARGET_WEIGHT,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PROTOTYPE_WEIGHT,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PRODUCTION_WEIGHT,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,CRITICAL_FLAG,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,UNIQUENESS,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,ENGINEERING_TEAM_CODE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,CONFIGURATION_NUMBER,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PRODUCTION_COST,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,RACF_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",UNIQUENESS,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",PROGRAM_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,CREATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,SUB_PROGRAM,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,PROGRAM_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTIONS",,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,SAMPLES_LEAD_TIME,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,UPDATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PROTOTYPE_LEAD_TIME,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,EFFECTIVE_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,SUPPLIER_LEAD_TIME,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,COMPONENT_NUMBER,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,OPTION_NUMBER​,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,TECHNICAL_DESCRIPTION,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",ENGINEERING_TEAM_CODE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,READINESS_MANAGER,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PLANT_IN_HOUSE_PURCHASING_MGR,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PROGRAM_ID,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",UPDATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,ENGINEERING_TEAM_CODE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,build_phase_code,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,uniq_desc,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,SUB_PROGRAM,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,OVERRIDE_WEIGHT_FLAG,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION"," ",COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,HDISDELETEDRECORD,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTIONS,OPTION_NUMBER​,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_OPTIONS,NPID_PROGRAM_COMPONENT",ACTIVE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTIONS,OPTION_IDENTIFIER,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,DESIGN_LEAD_TIME,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PROTOTYPE_COST,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,TARGET_COST,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_COMPONENT,PRODUCTION_LEAD_TIME,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,UNIQUENESS,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_OPTION,CREATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",CREATED_DATE,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,"NPID_PROGRAM_COMPONENT , NPID_PROGRAM_CONFIGURATION , NPID_PROGRAM_OPTION",CREATED_BY,COMREF,AAI
PROJECT_PRODUCT,PLMNPID,PRODUCT,,NPID_PROGRAM_CONFIGURATION,CREATED_DATE,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,CREATED_BY,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,TOOLING_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,SR_REV_PT_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,SR_REV_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,SHIPPING_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,SOURCE_RELEASE_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,INV_RECEIPT_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,UPDATED_ON,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT,,PROGRAM_NOUN_NAMES_TBL,SAMPLE_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,UPDATED_BY,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,INV_PT_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,PO_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,PO_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,NOUN_NAME,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,ID_TYPE,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,RFQ_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,SHIPPING_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT,,PROGRAM_NOUN_NAMES_TBL,PROTOTYPE_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT,,PROGRAM_NOUN_NAMES_TBL,TOOLING_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," "," "," ",COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,CREATED_ON,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,SR_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,PROGRAM_ID,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",LOOKUP_VALUES,LOOKUP_VALUE,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,DSN,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,"DSN, NOUN_NAME, ID_TYPE, PROGRAM_ID",COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,NOUN_NAME_TYPE,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,RFQ_PROD_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT,,PROGRAM_NOUN_NAMES_TBL,PRODUCTION_LEAD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT," ",PROGRAM_NOUN_NAMES_TBL,HDISDELETEDRECORD,COMREF,AAI
PROJECT_PRODUCT_PLANNING,PLMNPID,PRODUCT,,PROGRAM_NOUN_NAMES_TBL,DESIGN_LEAD,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,UPDATED_BY,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,PROGRAM_ID,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,CREATED_BY,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,PPNO,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,PROGRAM_LEADER,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,DEPT_NO,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,UPDATED_DATE,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,HDISDELETEDRECORD,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,CREATED_DATE,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,PROGRAM_DESCRIPTION,COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," "," "," ",COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,"DSN, PROGRAM_ID, PPNO",COMREF,AAI
PROJECT_PROGRAM_NUMBER,PLMNPID,ENGINEERING," ",PROGRAM_PROJECT_NO,DSN,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,DSN,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,AIR_FREIGHT_COST,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,CREATED_BY,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,DELIVERY_RISK,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,UPDATED_DATE,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,LOOKUP_VALUES,LOOKUP_DESC,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,,,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,HDISDELETEDRECORD,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,CREATED_DATE,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,SUPPLIER_TYPE,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,SUPPLIER_CODE,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,UPDATED_BY,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,PROBLEM_CODE,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,SPECIAL_CASE_PROBLEM_CODES,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,COMPONENT_NUMBER,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,SPECIAL_CASE_DELIVERY_RISK,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,PROGRAM_ID,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,SUPPLIER_TOOL,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,SUPPLIER_PROCESS,COMREF,AAI
PROJECT_SUPPLIER_BUILD_PHASE,PLMNPID,ENGINEERING,,PURCHASE_BUILD_PHASE_DATA,BUILD_PHASE,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,DSN,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,TEST_CODE,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,,,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,UPDATED_DATE,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,CREATED_BY,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,PROGRAM_ID,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,UPDATED_BY,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,GLOBAL,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,SPARE_TYPE,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,CREATED_DATE,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,DESCRIPTION,COMREF,AAI
PROJECT_TEST_CATEGORY,PLMNPID,ALL,,ENGINE_TEST_CATEGORY,HDISDELETEDRECORD,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,PEAKED_TORQUE,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,RATED_POWER,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,SPECIFICATION_SENT_TO_PLANT,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,PROGRAM_IDENTIFIER,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,CREATED_DATE,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,CONFIGURATION_NUMBER,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,SPECIFICATION_READY,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,DSN,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,CREATED_BY,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,HDISDELETEDRECORD,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,PLANT_SHOP_ORDER_NUMBER,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,UPDATED_DATE,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,SHOP_ORDER_NUMBER,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,UPDATED_BY,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,COMMENTS,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,,,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,BUILD_PHASE_CODE,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,PRIMARY_PLANT_LOCATION,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,STATUS,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,,COMREF,AAI
SHOP_ORDER,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER,RACF_ID,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,CREATED_DATE,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,RACF_ID,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,"DSN, SHOP_ORDER_NUMBER, ENGINE_NUMBER",COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," "," "," ",COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,QUANTITY,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,ESN,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,STATUS,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER_ENGINE,REQUESTED_DELIVERY_DATE,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,PLANNED_DATE,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,COMMENTS,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,ACTUAL_DATE,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,CREATED_BY,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE",,SHOP_ORDER_ENGINE,PRIORITY,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,SHIPMENT_TRACKING,COMREF,AAI
SHOP_ORDER_ENGINE,PLMNPID,"ENGINEERING,SERVICE"," ",SHOP_ORDER_ENGINE,SHIPMENT_DATE,COMREF,AAI
